,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
10,0.0,0.0,16.666666666666668,6.666666666666667,12.5,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,5.555555555555555,0.0,0.0,7.6923076923076925,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,11.11111111111111,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,5.555555555555555
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,5.2631578947368425,0.0,20.0,0.0,11.11111111111111,10.0,0.0,0.0,14.285714285714286,9.523809523809524,18.75,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,20.0,0.0,0.0,0.0,9.090909090909092,0.0
12,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.333333333333334,20.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,22.22222222222222,9.090909090909092,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,12.5,20.0,10.0,16.666666666666668,0.0,18.181818181818183,0.0,0.0,7.142857142857143,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,7.142857142857143,22.22222222222222,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,10.0,0.0,0.0,0.0,9.090909090909092,25.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,10.526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,12.5,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667
13,0.0,0.0,8.333333333333334,5.882352941176471,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,5.882352941176471,23.529411764705884,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,10.526315789473685,0.0,0.0,0.0,8.333333333333334,0.0,7.6923076923076925,0.0,9.090909090909092,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,7.6923076923076925
14,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,10.0,0.0,0.0,0.0,14.285714285714286,0.0,15.384615384615385,7.142857142857143,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,6.666666666666667,7.6923076923076925,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,15.384615384615385,0.0,0.0,10.0,0.0,0.0,12.5,25.0,0.0,8.333333333333334,0.0,0.0,6.666666666666667,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,25.0,6.666666666666667,0.0,0.0,20.0,11.11111111111111,10.0,0.0,10.0,0.0,14.285714285714286,0.0
15,0.0,0.0,7.142857142857143,0.0,0.0,8.333333333333334,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,16.666666666666668,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,7.142857142857143,0.0,0.0,10.0,7.6923076923076925,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,12.5,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0
16,6.25,0.0,12.5,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,25.0,37.5,9.090909090909092,0.0,14.285714285714286,0.0,0.0,7.142857142857143,15.384615384615385,8.333333333333334,0.0,0.0,9.090909090909092,0.0,11.11111111111111,0.0,0.0,14.285714285714286,0.0,0.0,6.666666666666667,12.5,0.0,0.0,0.0,10.0,9.090909090909092,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,20.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,7.6923076923076925,22.22222222222222,0.0,0.0,0.0,11.11111111111111,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,9.090909090909092,10.0,0.0,0.0,6.25,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,25.0,0.0,0.0,0.0,0.0,20.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,4.761904761904762,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,11.11111111111111,6.666666666666667,0.0,0.0,18.181818181818183,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,12.5,0.0,0.0,0.0,0.0,9.090909090909092,14.285714285714286,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,5.2631578947368425,5.555555555555555,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,6.666666666666667,0.0,5.882352941176471,0.0,0.0,16.666666666666668,9.090909090909092,0.0,0.0,0.0,0.0,12.5,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,14.285714285714286,0.0,0.0,0.0,0.0,11.11111111111111,18.181818181818183,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,13.333333333333334,0.0,25.0,7.6923076923076925
19,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,11.764705882352942,0.0,5.2631578947368425,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,9.090909090909092,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,9.090909090909092,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,14.285714285714286,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,11.11111111111111,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,10.0,0.0,33.333333333333336,0.0,0.0,0.0,9.090909090909092,5.0
20,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,50.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,9.523809523809524,0.0,0.0,25.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,7.142857142857143,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,25.0,0.0,0.0,0.0,0.0,10.0,7.6923076923076925,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,14.285714285714286,0.0,0.0,6.25,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,7.142857142857143,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0
21,0.0,0.0,8.333333333333334,0.0,25.0,14.285714285714286,0.0,0.0,0.0,11.11111111111111,11.11111111111111,12.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,6.666666666666667,0.0,10.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,12.5,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,5.2631578947368425,0.0,0.0,11.11111111111111,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,8.333333333333334
22,0.0,0.0,0.0,25.0,,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,8.333333333333334,0.0,0.0,0.0,7.6923076923076925,0.0,7.142857142857143,6.666666666666667,0.0,6.25,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,9.090909090909092,18.181818181818183,0.0,12.5,0.0,8.333333333333334,0.0,0.0,0.0,0.0,8.333333333333334,0.0,9.090909090909092,0.0,7.6923076923076925,0.0,0.0,0.0,37.5,7.6923076923076925,11.11111111111111,0.0,0.0,0.0
23,7.142857142857143,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,6.25,8.333333333333334,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,6.666666666666667,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,18.181818181818183,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0
24,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,14.285714285714286,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,33.333333333333336,6.25,11.764705882352942,0.0,0.0,0.0,16.666666666666668,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,50.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,8.333333333333334,0.0,0.0,12.5,0.0,10.526315789473685,7.142857142857143,0.0,0.0
25,27.272727272727273,10.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.11111111111111,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.25,5.2631578947368425,9.090909090909092,0.0,15.384615384615385,0.0,0.0,28.571428571428573,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,7.6923076923076925,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,14.285714285714286,0.0,0.0,0.0,0.0,11.11111111111111,0.0,9.090909090909092,0.0,12.5,20.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,6.25,10.0,0.0,0.0,14.285714285714286,10.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,11.764705882352942,0.0,0.0
27,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,8.333333333333334,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,10.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,7.142857142857143,0.0,0.0,0.0,13.333333333333334,0.0,0.0,6.666666666666667,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,4.761904761904762,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,5.555555555555555,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.6923076923076925,0.0,10.0,5.0,0.0
